b'id',b'created_at',b'retweet_count',b'text'
719676438862045187,2016-04-12 00:00:08,0,"b""I'm in my hometown paper discussing investing apps and #millennials! https://t.co/Sc6Lw1m7pO via @StarTribune"""
719586271983726593,2016-04-11 18:01:51,0,"b""Quick #money tip: Arrange a clothing swap with friends. It's an excuse to clean out your closet -- and you get awesome new stuff for free!"""
719526795276611584,2016-04-11 14:05:30,1,b'RT @worklifemoney: CFP @SophiaBera explains what to do with a LOT of #extra #cash https://t.co/JLUJ1U8mGM via @bi_contributors'
719526690582437888,2016-04-11 14:05:05,0,"b""Just saw the @oscarmayer wiener mobile out my window in Austin! It's gonna be a great day! \xf0\x9f\x98\x82"""
719517948533202944,2016-04-11 13:30:21,0,b'5 ways you can trick yourself into becoming a better saver: https://t.co/XKXwC3cQ0h via @washingtonpost'
719314137969504257,2016-04-11 00:00:29,0,b'30 things you should remove from your r\xc3\xa9sum\xc3\xa9 immediately: https://t.co/uTZVmIksik via @BI_Careers'
719259060135006208,2016-04-10 20:21:37,0,"b""Reason #37 who I love @Uber: sometimes you share a ride with a drag king from Europe who's in town for a theatre festival. #uberpool #austin"""
719223498682580993,2016-04-10 18:00:19,0,b'What You Need to Know About Investing to Become Wealthy: https://t.co/sbGj4Bse9A via @ChrisJReining'
719155562815090688,2016-04-10 13:30:22,0,b'How to Get Your Spouse on Board With Frugality: https://t.co/3IApiaJreM via @FrugalRules'
718951788758573056,2016-04-10 00:00:38,0,b'Five Steps You Must Take Before Accepting A Job Offer: https://t.co/HgHNqeSb61  via @forbes'
718861082249531392,2016-04-09 18:00:12,0,b'10 Incredible &amp; Surprising Health Benefits of Walking: https://t.co/t1WUm9tVg9 via@littlethingsusa'
718844091174223873,2016-04-09 16:52:41,0,b'Yay for art! Two pieces are finally up on my walls! (After a month on the floor). I just ordered\xe2\x80\xa6 https://t.co/2QA99Yjzmg'
718843280083910657,2016-04-09 16:49:28,0,"b""The art on my walls has finally been hung after 6 weeks thanks to Sarah! She's the amazing Task\xe2\x80\xa6 https://t.co/VsPeTR2Nqj"""
718793144528211968,2016-04-09 13:30:14,0,b'The boring secret to getting rich: https://t.co/McE5nJESrY via @MONEY'
718616133687910401,2016-04-09 01:46:52,0,b'@jessicamalnik @JPhilipMoser yes!!!!!!! Or by owl?'
718616076116865025,2016-04-09 01:46:38,2,b'RT @jessicamalnik: @JPhilipMoser @sophiabera Sounds about right? :) https://t.co/yq6OpdM5Vc'
718613586747129856,2016-04-09 01:36:44,1,"b""I had so much fun chatting w/ @FARNOOSH today for her #SoMoney podcast! Did you know she's has a new TV show?!? https://t.co/aRYxpzV4PN"""
718612684032192512,2016-04-09 01:33:09,0,"b""Can't decide if I want coffee or wine right now so I'm eating chocolate until I figure it out."""
718611701600374784,2016-04-09 01:29:15,0,b'@jessicamalnik I have no idea?!?!?'
718611673997664256,2016-04-09 01:29:08,1,b'RT @jessicamalnik: @sophiabera Why are fax machines still a thing? :('
718591384349855744,2016-04-09 00:08:31,0,b'The 90s called. They want this back. Along with your Gameboy. Currently doing this. Remember\xe2\x80\xa6 https://t.co/Mlhp4T80L8'
718589455871918080,2016-04-09 00:00:51,0,b'5 Questions You Need To Asking When Buying A Used Car: https://t.co/ujDvY4uHLU via @MoneyNing'
718534241277976576,2016-04-08 20:21:27,0,b'@marybstorj yes we can!'
718534171539296258,2016-04-08 20:21:10,1,"b'RT @marybstorj: @sophiabera my client told me I\'m like an Uber version of a CFO for her business today. Can we add ""rent a CFO"" to our mark\xe2\x80\xa6'"
718534083127545858,2016-04-08 20:20:49,0,"b""@CreateMeetBiz you're so sweet! Looking forward to this event!"""
718534024042385408,2016-04-08 20:20:35,1,"b""RT @CreateMeetBiz: We're so close to the event you can count by the hours instead of by the days. Want to meet @sophiabera? Obviously! http\xe2\x80\xa6"""
718498917218926592,2016-04-08 18:01:05,6,"b'""It takes years as a woman to unlearn what you have been taught to be sorry for."" - Amy Poehler https://t.co/S5XLceQpSs'"
718430759552466944,2016-04-08 13:30:15,0,"b""How to be a good friend, even when you're busy: https://t.co/XHYUXbGiap by @lvanderkam via @FastCompany"""
718251620727963649,2016-04-08 01:38:25,0,"b'Today, I got my hair colored and spent a lot of time working from my phone while at the salon! I\xe2\x80\xa6 https://t.co/b3TYv0XG3I'"
718226938402381824,2016-04-08 00:00:20,1,b'Labor Department rule sets new standards for retirement advice: https://t.co/Ijksz3LKxC via @washingtonpost'
718210914453815297,2016-04-07 22:56:40,0,b'@JasonDBay Thanks for the tweet! I love being on your podcast :)'
718144347279994880,2016-04-07 18:32:09,0,b'Just talked to a reporter while in an uber on the way to get my hair done! Two client meetings tonight! #entrepreneurlife'
718136402848923650,2016-04-07 18:00:35,2,"b'Quick #money tip: Wondering when to hire a financial planner? Many do during big life changes (marriage, having kids, divorce, etc.).'"
718135377207238656,2016-04-07 17:56:30,1,b'RT @JasonDBay: Want to know the best way to pay off #debt? Listen to my interview with @sophiabera here: https://t.co/zShhMu0PYA #genysucce\xe2\x80\xa6'
718068516088320001,2016-04-07 13:30:49,5,"b'""Don\'t ruin a good today by thinking about a bad yesterday. Let it go."" https://t.co/LrUJidsF2N'"
